,interest_rate,repayment_period,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication,topic,borrow_result,loan_amount,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount
3505,15.0,3,1,2,2,2,7,0,0,0,0,4,1,0,1,0,12,1,14,1,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3506,12.0,9,1,2,1,1,2,0,0,0,0,3,0,0,0,0,18,1,35,1,0,0,0,0,0,6.0,0,-0.7143796685768538,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3507,22.0,36,1,2,1,1,1,0,0,0,0,3,0,0,0,0,20,4,0,0,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3508,13.0,12,1,2,3,1,2,0,0,0,0,6,0,0,0,0,8,3,61,3,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3509,20.0,12,1,2,2,1,6,0,0,0,0,3,0,0,0,0,18,3,23,1,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3510,18.0,12,1,2,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3511,13.0,36,1,3,3,2,1,0,0,0,0,6,1,1,1,1,16,1,32,4,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3512,13.0,36,1,2,2,2,1,0,0,0,0,3,1,1,1,0,14,3,51,4,0,0,0,0,0,6.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3513,13.0,12,1,2,2,1,9,0,0,0,0,3,0,0,0,0,12,3,51,2,0,0,0,0,0,6.0,0,-0.7097637435308387,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3514,13.0,12,1,2,2,2,1,0,0,0,0,5,1,0,0,0,18,2,51,1,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3515,13.0,24,1,2,1,1,1,0,0,0,0,3,1,0,0,0,8,4,42,1,0,0,0,0,0,4.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3516,13.0,12,1,2,3,2,4,0,0,0,0,4,1,0,0,0,14,2,36,3,0,0,0,0,0,4.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3517,13.0,36,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3518,13.0,36,1,2,2,2,2,0,0,0,0,4,0,0,0,0,8,2,35,2,0,0,0,0,0,5.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3519,12.0,9,1,2,1,1,4,0,0,0,0,4,0,0,0,0,18,3,13,3,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3520,13.0,12,1,2,2,2,1,0,0,0,0,4,1,0,1,0,19,1,21,1,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3521,13.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3522,10.0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.4674276786150505,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3523,13.0,24,1,2,1,2,3,0,0,0,0,4,0,0,0,0,19,1,34,2,0,0,0,0,0,2.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3524,11.0,6,3,2,3,2,4,1,1,0,0,6,1,1,1,1,17,2,12,3,0,0,0,0,0,5.0,0,-0.06353423708873684,-0.04673520780814995,-0.24401555161702843,-0.29284316198753574,-0.0772747905195149
3525,13.0,12,1,3,2,2,1,0,0,0,0,3,1,0,1,1,8,2,43,4,0,0,0,0,0,5.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3526,11.0,6,1,2,1,2,2,0,0,0,0,3,1,0,1,0,12,2,37,2,0,0,0,0,0,2.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3527,13.0,12,1,2,2,2,7,1,1,3,0,7,0,0,0,0,0,0,33,4,0,0,0,0,0,2.0,0,0.3980582675127645,-0.04673520780814995,-0.24401555161702843,-0.29284316198753574,-0.0772747905195149
3528,13.0,24,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3529,13.0,36,1,2,2,2,2,0,0,0,0,7,1,1,1,1,12,2,33,3,0,0,0,0,0,5.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3530,13.0,18,1,3,1,3,3,0,0,0,0,4,0,0,0,0,10,2,34,1,0,0,0,0,0,6.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3531,13.0,24,1,2,1,2,1,0,0,0,0,4,0,0,0,0,20,1,35,4,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3532,10.0,3,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3533,14.0,12,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3534,11.0,6,1,3,1,2,2,0,0,0,0,4,1,0,0,0,18,1,42,2,0,0,0,0,0,6.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3535,13.0,36,1,2,1,2,5,0,0,0,0,3,0,0,0,0,2,1,34,3,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3536,12.0,6,1,2,2,1,5,3,3,0,0,3,1,0,1,0,14,2,53,4,0,1,0,0,0,4.0,0,-0.7213035561458763,-0.2246843114631376,-0.10685101727268073,-0.29284316198753574,-0.0772747905195149
3537,13.0,36,1,2,1,2,1,0,0,0,0,6,0,0,1,0,18,2,53,4,0,0,0,0,0,6.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3538,13.0,36,1,1,2,1,2,0,0,0,0,4,0,0,1,0,2,2,21,2,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3539,13.0,24,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3540,13.0,12,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3541,13.0,12,1,1,1,1,2,0,0,0,0,3,1,0,0,0,13,2,45,2,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3542,13.0,36,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3543,13.0,12,1,2,1,2,5,1,1,1,0,4,0,0,0,0,0,0,44,3,0,0,0,0,0,2.0,1,-0.6636044930706886,-0.04673520780814995,-0.24401555161702843,-0.29284316198753574,-0.0772747905195149
3544,13.0,12,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3545,13.0,12,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3546,11.0,6,1,3,2,2,1,0,0,0,0,5,0,0,1,0,20,2,54,2,0,1,0,0,0,5.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3547,10.0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3548,13.0,12,1,3,2,2,3,0,0,0,0,7,1,1,0,0,18,2,13,2,0,0,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3549,13.0,12,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3550,11.0,6,1,3,3,1,1,0,0,0,0,4,0,0,0,0,1,2,34,2,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3551,13.0,12,1,2,1,1,5,0,0,0,0,4,0,0,1,0,8,2,33,2,0,0,0,0,0,5.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3552,15.0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3553,15.0,12,1,2,3,1,3,0,0,0,0,5,0,0,0,0,15,2,11,2,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3554,10.0,3,1,3,1,2,3,2,1,5,1,5,1,0,1,0,0,0,33,2,1,0,0,1,0,2.0,1,-0.6636044930706886,0.010208505361446098,-0.05590419023049445,-0.11702965010441475,0.5272509455152461
3555,13.0,18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3556,13.0,12,1,2,1,2,2,0,0,0,0,4,1,1,1,0,11,2,43,3,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3557,13.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3558,13.0,24,1,2,1,1,1,0,0,0,0,4,0,0,1,1,13,4,41,1,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3559,11.0,6,1,2,2,1,4,0,0,0,0,3,0,0,0,0,2,2,44,2,0,0,0,0,0,3.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3560,13.0,18,1,2,1,2,4,0,0,0,0,4,0,0,0,0,8,3,44,1,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3561,15.0,9,1,3,1,3,3,0,0,0,0,4,0,0,1,0,7,1,33,2,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3562,13.0,36,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3563,13.0,12,1,2,3,1,3,0,0,0,0,4,0,0,0,0,0,0,45,2,0,0,0,0,0,3.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3564,12.0,9,1,2,1,2,5,0,0,0,0,4,0,0,1,0,8,2,51,1,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3565,24.0,3,1,1,2,1,1,0,0,0,0,4,1,0,1,0,12,4,15,2,0,0,0,0,0,5.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3566,11.0,6,1,2,2,2,4,0,0,0,0,3,1,0,0,0,9,4,52,3,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3567,10.0,3,1,1,2,1,3,0,0,0,0,4,0,0,0,0,8,2,42,1,0,0,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3568,15.0,36,1,2,2,1,3,0,0,0,0,4,0,0,0,0,17,2,11,2,0,0,0,0,0,1.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3569,13.0,12,1,3,2,3,2,0,0,0,0,2,1,0,0,0,14,3,23,3,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3570,15.0,6,1,2,1,1,1,0,0,0,0,4,0,0,0,0,8,3,11,3,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3571,13.0,12,1,3,2,3,12,0,0,0,0,6,1,1,0,0,16,1,21,2,0,1,0,0,0,2.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3572,20.0,12,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3573,13.0,12,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,2,33,1,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3574,13.0,12,1,3,2,2,4,0,0,0,0,4,0,0,0,0,18,1,37,2,0,0,0,0,0,5.0,0,-0.5828258047654259,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3575,18.0,15,1,2,1,1,1,0,0,0,0,4,0,0,0,0,17,1,44,2,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3576,13.0,36,1,4,2,2,1,0,0,0,0,4,1,1,0,0,1,2,41,2,0,0,0,0,0,6.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3577,13.0,36,1,4,3,3,1,0,0,0,0,5,1,0,0,0,20,2,43,2,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3578,13.0,36,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3579,12.0,9,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3580,13.0,36,1,3,3,2,3,0,0,0,0,3,1,0,0,0,14,2,21,4,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3581,10.0,3,1,4,1,2,1,0,0,0,0,7,1,1,1,0,8,3,34,4,0,0,0,0,0,5.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3582,13.0,24,1,2,2,2,1,0,0,0,0,4,0,0,0,0,8,2,37,1,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3583,13.0,36,1,2,2,2,5,0,0,0,0,4,1,1,1,0,13,2,21,2,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3584,13.0,6,1,3,3,2,2,0,0,0,0,4,1,0,0,0,9,3,37,3,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3585,13.0,36,1,1,3,2,1,0,0,0,0,3,1,0,0,0,9,3,43,2,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3586,13.0,36,1,3,3,2,5,0,0,0,0,3,1,1,0,0,14,2,43,4,0,1,0,0,0,6.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3587,13.0,12,1,3,3,2,5,0,0,0,0,7,1,0,1,1,8,2,37,3,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3588,18.0,12,1,2,1,2,3,0,0,0,0,4,1,0,0,0,8,2,37,2,0,0,0,0,0,3.0,0,-0.6636044930706886,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3589,13.0,12,1,2,2,1,2,0,0,0,0,3,0,0,0,0,9,3,14,2,0,0,0,0,0,2.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3590,12.0,9,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3591,20.0,36,1,4,3,1,1,0,0,0,0,4,0,0,0,0,11,1,52,2,0,0,0,0,0,3.0,0,2.1290301597683947,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3592,13.0,24,1,2,3,2,2,0,0,0,0,4,0,0,0,0,8,2,44,3,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3593,18.0,24,1,1,2,1,1,0,0,0,0,3,0,0,0,0,8,2,13,1,0,0,0,0,0,2.0,0,-0.5828258047654259,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3594,12.5,24,6,4,2,2,1,1,1,0,0,5,0,0,0,0,19,2,44,2,0,1,0,0,1,2.0,1,-0.3751091776947503,-0.3314537736561302,0.24585778532707045,-0.29284316198753574,-0.0772747905195149
3595,11.0,6,1,2,1,1,1,0,0,0,0,4,0,0,0,0,13,2,11,4,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3596,13.0,12,1,2,1,1,6,1,1,0,0,3,0,0,0,0,8,3,32,2,0,0,0,0,0,3.0,0,-0.6866841183007637,-0.117914849270145,-0.2832054185725563,-0.29284316198753574,-0.0772747905195149
3597,11.0,6,1,2,1,1,3,0,0,0,0,4,0,0,1,0,8,2,50,1,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3598,13.0,36,1,2,2,2,2,0,0,0,0,3,0,0,1,0,15,3,34,4,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3599,13.0,36,1,3,2,2,6,1,1,4,0,4,1,0,1,0,2,3,37,4,0,0,0,0,0,2.0,0,0.3980582675127645,0.7362408482737958,0.18707298489377858,-0.29284316198753574,-0.0772747905195149
3600,11.0,6,1,2,2,1,7,0,0,0,0,5,0,0,0,0,0,0,33,2,0,1,0,0,0,4.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3601,13.0,12,1,2,2,1,5,0,0,0,0,5,1,0,0,0,19,2,64,2,0,0,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3602,13.0,24,1,2,2,1,1,0,0,0,0,3,0,0,0,0,18,3,37,2,0,0,0,0,0,2.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3603,12.0,18,6,3,2,2,1,1,1,0,0,5,0,0,0,0,19,2,44,2,0,0,0,0,0,6.0,1,-0.06353423708873684,-0.3314537736561302,0.7749209892266973,-0.29284316198753574,-0.0772747905195149
3604,11.0,12,6,3,3,3,1,1,1,0,0,6,0,0,0,0,19,2,44,2,0,0,0,0,0,1.0,1,-0.3635693650797127,-0.3314537736561302,0.2654527188048344,-0.29284316198753574,-0.0772747905195149
3605,13.0,36,6,4,2,2,1,1,0,0,0,5,0,0,0,0,8,2,44,2,0,1,0,0,1,1.0,1,-0.5020471164601631,0.4515222824258155,0.03031351707166695,0.4236937799317095,-0.0772747905195149
3606,13.0,36,6,2,2,2,1,1,0,0,0,5,0,0,0,0,18,2,44,2,0,0,0,0,0,2.0,1,-0.30587030200452503,1.0565492348527736,0.36342738619365417,0.9773814168693081,-0.0772747905195149
3607,13.0,36,6,2,3,1,1,1,0,0,0,5,0,0,0,0,18,2,44,2,0,1,0,0,1,2.0,1,-0.17893236323911219,1.4480372628937463,0.5789716544490577,1.3356498878289307,-0.0772747905195149
3608,13.0,12,1,2,2,1,2,0,0,0,0,3,0,0,1,0,0,0,33,1,0,0,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3609,12.0,18,6,2,2,2,1,1,1,0,0,5,0,0,0,0,1,1,35,1,0,0,0,0,0,2.0,1,-0.1708544944085859,-0.3314537736561302,0.5926881078834925,-0.29284316198753574,-0.0772747905195149
3610,13.2,36,6,5,3,2,1,1,1,0,0,5,1,0,1,0,6,1,35,1,0,0,0,0,0,2.0,1,0.37959456732870445,-0.3314537736561302,1.527366434772833,-0.29284316198753574,-0.0772747905195149
3611,12.6,24,6,1,2,1,1,1,1,0,0,3,0,0,1,0,17,1,32,1,0,0,0,0,0,2.0,1,-0.43742416581595295,-0.3314537736561302,0.1400451445471451,-0.29284316198753574,-0.0772747905195149
3612,11.0,6,1,2,2,1,4,0,0,0,0,6,0,0,1,1,0,0,33,2,0,0,0,0,0,4.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3613,13.2,36,6,1,3,1,1,1,1,0,0,4,1,0,0,0,2,1,52,1,0,1,0,0,1,2.0,1,0.2376548721637428,-0.3314537736561302,1.2863487529963362,-0.29284316198753574,-0.0772747905195149
3614,12.6,24,6,3,2,3,1,1,1,0,0,4,0,0,0,0,6,1,52,1,0,1,0,0,1,2.0,1,-0.2770207704669312,-0.3314537736561302,0.41241471988806405,-0.29284316198753574,-0.0772747905195149
3615,11.0,6,1,3,2,1,1,0,0,0,0,2,0,0,0,0,11,1,43,3,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3616,13.2,36,6,3,3,2,1,1,1,0,0,3,1,1,0,0,15,1,50,1,0,0,0,0,0,1.0,1,-0.4720436036610655,-0.3314537736561302,0.08126034411385323,-0.29284316198753574,-0.0772747905195149
3617,17.0,9,1,2,1,1,3,0,0,0,0,3,1,0,0,0,12,2,50,2,0,0,0,0,0,4.0,0,-0.628985055225576,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3618,13.2,36,6,4,1,3,1,1,0,0,0,4,1,1,0,0,8,1,50,1,0,1,0,0,1,2.0,1,1.0385178676473477,5.202763350013986,2.6462371363531547,4.728821772841166,-0.0772747905195149
3619,13.0,12,1,2,1,2,1,0,0,0,0,5,1,0,1,0,18,1,41,1,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3620,12.0,9,1,1,1,1,6,0,0,0,0,4,0,0,0,0,0,0,33,2,0,1,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3621,12.0,9,2,2,3,2,3,2,2,0,0,4,1,1,0,0,20,4,50,2,0,0,0,0,0,3.0,1,-0.652064680455651,-0.3314537736561302,-0.00887634988386096,-0.29284316198753574,-0.0772747905195149
3622,13.0,12,1,3,2,2,2,0,0,0,0,7,0,0,1,0,18,2,31,2,0,0,0,0,0,4.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3623,13.0,12,1,3,2,2,3,0,0,0,0,6,0,0,1,0,18,1,31,3,0,1,0,0,0,1.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3624,13.0,36,1,2,3,1,1,1,1,1,0,5,0,0,0,0,17,4,11,2,0,0,0,0,0,1.0,1,-0.478967491230088,-0.3314537736561302,0.06950338402719486,-0.29284316198753574,-0.0772747905195149
3625,13.0,12,1,2,2,2,3,0,0,0,0,6,1,0,1,0,7,2,32,2,0,1,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3626,10.0,3,1,2,3,2,5,3,3,2,0,5,1,0,1,1,17,4,32,3,0,0,0,0,0,5.0,1,-0.6636044930706886,-0.04673520780814995,0.06950338402719486,-0.29284316198753574,-0.0772747905195149
3627,13.0,24,1,2,3,2,2,0,0,0,0,6,1,0,0,0,13,2,15,2,0,0,0,0,0,3.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3628,13.0,12,1,2,3,1,2,0,0,0,0,3,0,0,0,0,20,4,44,1,0,0,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3629,13.0,36,1,2,1,1,3,0,0,0,0,4,1,1,1,0,2,2,37,2,0,1,0,0,0,5.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
